canonical_column,source_family_file,column,family,feature,version,segment,missing_rate,non_null_count
steps__f_steps:fitbit_steps_intraday_rapids_minsteps_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_minsteps_norm:weekday,f_steps,fitbit_steps_intraday_rapids_minsteps,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_avgsteps_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_avgsteps_norm:weekday,f_steps,fitbit_steps_intraday_rapids_avgsteps,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_stdsteps_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_stdsteps_norm:weekday,f_steps,fitbit_steps_intraday_rapids_stdsteps,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_countepisodesedentarybout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_sumdurationsedentarybout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_maxdurationsedentarybout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_mindurationsedentarybout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_avgdurationsedentarybout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_stddurationsedentarybout,norm,weekday,0.9070188289025809,6474
steps__f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_countepisodeactivebout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_sumdurationactivebout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_maxdurationactivebout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_mindurationactivebout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_mindurationactivebout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_mindurationactivebout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_avgdurationactivebout,norm,weekday,0.9070044666580493,6475
steps__f_steps:fitbit_steps_intraday_rapids_stddurationactivebout_norm:weekday,steps,f_steps:fitbit_steps_intraday_rapids_stddurationactivebout_norm:weekday,f_steps,fitbit_steps_intraday_rapids_stddurationactivebout,norm,weekday,0.9070619156361757,6471
steps__f_steps:fitbit_steps_summary_rapids_maxsumsteps:weekend,steps,f_steps:fitbit_steps_summary_rapids_maxsumsteps:weekend,f_steps,fitbit_steps_summary_rapids_maxsumsteps,raw,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_minsumsteps:weekend,steps,f_steps:fitbit_steps_summary_rapids_minsumsteps:weekend,f_steps,fitbit_steps_summary_rapids_minsumsteps,raw,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_avgsumsteps:weekend,steps,f_steps:fitbit_steps_summary_rapids_avgsumsteps:weekend,f_steps,fitbit_steps_summary_rapids_avgsumsteps,raw,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_mediansumsteps:weekend,steps,f_steps:fitbit_steps_summary_rapids_mediansumsteps:weekend,f_steps,fitbit_steps_summary_rapids_mediansumsteps,raw,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_stdsumsteps:weekend,steps,f_steps:fitbit_steps_summary_rapids_stdsumsteps:weekend,f_steps,fitbit_steps_summary_rapids_stdsumsteps,raw,weekend,0.9149755123730736,5920
steps__f_steps:fitbit_steps_intraday_rapids_sumsteps:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumsteps:weekend,f_steps,fitbit_steps_intraday_rapids_sumsteps,raw,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_maxsteps:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxsteps:weekend,f_steps,fitbit_steps_intraday_rapids_maxsteps,raw,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_minsteps:weekend,steps,f_steps:fitbit_steps_intraday_rapids_minsteps:weekend,f_steps,fitbit_steps_intraday_rapids_minsteps,raw,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_avgsteps:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgsteps:weekend,f_steps,fitbit_steps_intraday_rapids_avgsteps,raw,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_stdsteps:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stdsteps:weekend,f_steps,fitbit_steps_intraday_rapids_stdsteps,raw,weekend,0.9107242879917273,6216
steps__f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout:weekend,f_steps,fitbit_steps_intraday_rapids_countepisodesedentarybout,raw,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout:weekend,f_steps,fitbit_steps_intraday_rapids_sumdurationsedentarybout,raw,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout:weekend,f_steps,fitbit_steps_intraday_rapids_maxdurationsedentarybout,raw,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout:weekend,f_steps,fitbit_steps_intraday_rapids_mindurationsedentarybout,raw,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout:weekend,f_steps,fitbit_steps_intraday_rapids_avgdurationsedentarybout,raw,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout:weekend,f_steps,fitbit_steps_intraday_rapids_stddurationsedentarybout,raw,weekend,0.9107386502362589,6215
steps__f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout:weekend,f_steps,fitbit_steps_intraday_rapids_countepisodeactivebout,raw,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout:weekend,f_steps,fitbit_steps_intraday_rapids_sumdurationactivebout,raw,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout:weekend,f_steps,fitbit_steps_intraday_rapids_maxdurationactivebout,raw,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_mindurationactivebout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_mindurationactivebout:weekend,f_steps,fitbit_steps_intraday_rapids_mindurationactivebout,raw,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout:weekend,f_steps,fitbit_steps_intraday_rapids_avgdurationactivebout,raw,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_stddurationactivebout:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stddurationactivebout:weekend,f_steps,fitbit_steps_intraday_rapids_stddurationactivebout,raw,weekend,0.9107960992143852,6211
steps__f_steps:fitbit_steps_summary_rapids_maxsumsteps_dis:weekend,steps,f_steps:fitbit_steps_summary_rapids_maxsumsteps_dis:weekend,f_steps,fitbit_steps_summary_rapids_maxsumsteps,dis,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_minsumsteps_dis:weekend,steps,f_steps:fitbit_steps_summary_rapids_minsumsteps_dis:weekend,f_steps,fitbit_steps_summary_rapids_minsumsteps,dis,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_avgsumsteps_dis:weekend,steps,f_steps:fitbit_steps_summary_rapids_avgsumsteps_dis:weekend,f_steps,fitbit_steps_summary_rapids_avgsumsteps,dis,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_mediansumsteps_dis:weekend,steps,f_steps:fitbit_steps_summary_rapids_mediansumsteps_dis:weekend,f_steps,fitbit_steps_summary_rapids_mediansumsteps,dis,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_stdsumsteps_dis:weekend,steps,f_steps:fitbit_steps_summary_rapids_stdsumsteps_dis:weekend,f_steps,fitbit_steps_summary_rapids_stdsumsteps,dis,weekend,0.9149755123730736,5920
steps__f_steps:fitbit_steps_intraday_rapids_sumsteps_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumsteps_dis:weekend,f_steps,fitbit_steps_intraday_rapids_sumsteps,dis,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_maxsteps_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxsteps_dis:weekend,f_steps,fitbit_steps_intraday_rapids_maxsteps,dis,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_minsteps_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_minsteps_dis:weekend,f_steps,fitbit_steps_intraday_rapids_minsteps,dis,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_avgsteps_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgsteps_dis:weekend,f_steps,fitbit_steps_intraday_rapids_avgsteps,dis,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_stdsteps_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stdsteps_dis:weekend,f_steps,fitbit_steps_intraday_rapids_stdsteps,dis,weekend,0.9107242879917273,6216
steps__f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_countepisodesedentarybout,dis,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_sumdurationsedentarybout,dis,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_maxdurationsedentarybout,dis,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_mindurationsedentarybout,dis,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_avgdurationsedentarybout,dis,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_stddurationsedentarybout,dis,weekend,0.9107386502362589,6215
steps__f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_countepisodeactivebout,dis,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_sumdurationactivebout,dis,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_maxdurationactivebout,dis,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_mindurationactivebout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_mindurationactivebout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_mindurationactivebout,dis,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_avgdurationactivebout,dis,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_stddurationactivebout_dis:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stddurationactivebout_dis:weekend,f_steps,fitbit_steps_intraday_rapids_stddurationactivebout,dis,weekend,0.9107960992143852,6211
steps__f_steps:fitbit_steps_summary_rapids_maxsumsteps_norm:weekend,steps,f_steps:fitbit_steps_summary_rapids_maxsumsteps_norm:weekend,f_steps,fitbit_steps_summary_rapids_maxsumsteps,norm,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_minsumsteps_norm:weekend,steps,f_steps:fitbit_steps_summary_rapids_minsumsteps_norm:weekend,f_steps,fitbit_steps_summary_rapids_minsumsteps,norm,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_avgsumsteps_norm:weekend,steps,f_steps:fitbit_steps_summary_rapids_avgsumsteps_norm:weekend,f_steps,fitbit_steps_summary_rapids_avgsumsteps,norm,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_mediansumsteps_norm:weekend,steps,f_steps:fitbit_steps_summary_rapids_mediansumsteps_norm:weekend,f_steps,fitbit_steps_summary_rapids_mediansumsteps,norm,weekend,0.9104226808565643,6237
steps__f_steps:fitbit_steps_summary_rapids_stdsumsteps_norm:weekend,steps,f_steps:fitbit_steps_summary_rapids_stdsumsteps_norm:weekend,f_steps,fitbit_steps_summary_rapids_stdsumsteps,norm,weekend,0.9149755123730736,5920
steps__f_steps:fitbit_steps_intraday_rapids_sumsteps_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumsteps_norm:weekend,f_steps,fitbit_steps_intraday_rapids_sumsteps,norm,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_maxsteps_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxsteps_norm:weekend,f_steps,fitbit_steps_intraday_rapids_maxsteps,norm,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_minsteps_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_minsteps_norm:weekend,f_steps,fitbit_steps_intraday_rapids_minsteps,norm,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_avgsteps_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgsteps_norm:weekend,f_steps,fitbit_steps_intraday_rapids_avgsteps,norm,weekend,0.910666839013601,6220
steps__f_steps:fitbit_steps_intraday_rapids_stdsteps_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stdsteps_norm:weekend,f_steps,fitbit_steps_intraday_rapids_stdsteps,norm,weekend,0.9107242879917273,6216
steps__f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_countepisodesedentarybout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_countepisodesedentarybout,norm,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationsedentarybout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_sumdurationsedentarybout,norm,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationsedentarybout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_maxdurationsedentarybout,norm,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_mindurationsedentarybout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_mindurationsedentarybout,norm,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationsedentarybout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_avgdurationsedentarybout,norm,weekend,0.9107099257471958,6217
steps__f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_stddurationsedentarybout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_stddurationsedentarybout,norm,weekend,0.9107386502362589,6215
steps__f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_countepisodeactivebout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_countepisodeactivebout,norm,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_sumdurationactivebout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_sumdurationactivebout,norm,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_maxdurationactivebout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_maxdurationactivebout,norm,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_mindurationactivebout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_mindurationactivebout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_mindurationactivebout,norm,weekend,0.9106955635026642,6218
steps__f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout_norm:weekend,steps,f_steps:fitbit_steps_intraday_rapids_avgdurationactivebout_norm:weekend,f_steps,fitbit_steps_intraday_rapids_avgdurationactivebout,norm,weekend,0.9106955635026642,6218
