target,horizon,issue_time,model,feature
location_entropy,tomorrow,evening,history_fingerprint_plus_today,location_entropy__roll14_mean
location_entropy,tomorrow,evening,history_fingerprint_plus_today,location_entropy__roll42_mean
location_entropy,tomorrow,evening,history_fingerprint_plus_today,location_entropy__roll42_std
location_entropy,tomorrow,evening,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,tomorrow,evening,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:afternoon
location_entropy,tomorrow,evening,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:evening
location_entropy,next_week,morning,calendar_only,weekday
location_entropy,next_week,morning,calendar_only,is_weekend
location_entropy,next_week,morning,calendar_only,study_day
location_entropy,next_week,morning,recent_history_only,weekday
location_entropy,next_week,morning,recent_history_only,is_weekend
location_entropy,next_week,morning,recent_history_only,study_day
location_entropy,next_week,morning,recent_history_only,location_entropy__yesterday
location_entropy,next_week,morning,recent_history_only,location_entropy__roll7_mean
location_entropy,next_week,morning,recent_history_only,location_entropy__roll14_mean
location_entropy,next_week,morning,fingerprint_42d_only,weekday
location_entropy,next_week,morning,fingerprint_42d_only,is_weekend
location_entropy,next_week,morning,fingerprint_42d_only,study_day
location_entropy,next_week,morning,fingerprint_42d_only,location_entropy__roll42_mean
location_entropy,next_week,morning,fingerprint_42d_only,location_entropy__roll42_std
location_entropy,next_week,morning,today_partial_only,weekday
location_entropy,next_week,morning,today_partial_only,is_weekend
location_entropy,next_week,morning,today_partial_only,study_day
location_entropy,next_week,morning,today_partial_only,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,next_week,morning,history_plus_fingerprint,weekday
location_entropy,next_week,morning,history_plus_fingerprint,is_weekend
location_entropy,next_week,morning,history_plus_fingerprint,study_day
location_entropy,next_week,morning,history_plus_fingerprint,location_entropy__yesterday
location_entropy,next_week,morning,history_plus_fingerprint,location_entropy__roll7_mean
location_entropy,next_week,morning,history_plus_fingerprint,location_entropy__roll14_mean
location_entropy,next_week,morning,history_plus_fingerprint,location_entropy__roll42_mean
location_entropy,next_week,morning,history_plus_fingerprint,location_entropy__roll42_std
location_entropy,next_week,morning,history_fingerprint_plus_today,weekday
location_entropy,next_week,morning,history_fingerprint_plus_today,is_weekend
location_entropy,next_week,morning,history_fingerprint_plus_today,study_day
location_entropy,next_week,morning,history_fingerprint_plus_today,location_entropy__yesterday
location_entropy,next_week,morning,history_fingerprint_plus_today,location_entropy__roll7_mean
location_entropy,next_week,morning,history_fingerprint_plus_today,location_entropy__roll14_mean
location_entropy,next_week,morning,history_fingerprint_plus_today,location_entropy__roll42_mean
location_entropy,next_week,morning,history_fingerprint_plus_today,location_entropy__roll42_std
location_entropy,next_week,morning,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,next_week,afternoon,calendar_only,weekday
location_entropy,next_week,afternoon,calendar_only,is_weekend
location_entropy,next_week,afternoon,calendar_only,study_day
location_entropy,next_week,afternoon,recent_history_only,weekday
location_entropy,next_week,afternoon,recent_history_only,is_weekend
location_entropy,next_week,afternoon,recent_history_only,study_day
location_entropy,next_week,afternoon,recent_history_only,location_entropy__yesterday
location_entropy,next_week,afternoon,recent_history_only,location_entropy__roll7_mean
location_entropy,next_week,afternoon,recent_history_only,location_entropy__roll14_mean
location_entropy,next_week,afternoon,fingerprint_42d_only,weekday
location_entropy,next_week,afternoon,fingerprint_42d_only,is_weekend
location_entropy,next_week,afternoon,fingerprint_42d_only,study_day
location_entropy,next_week,afternoon,fingerprint_42d_only,location_entropy__roll42_mean
location_entropy,next_week,afternoon,fingerprint_42d_only,location_entropy__roll42_std
location_entropy,next_week,afternoon,today_partial_only,weekday
location_entropy,next_week,afternoon,today_partial_only,is_weekend
location_entropy,next_week,afternoon,today_partial_only,study_day
location_entropy,next_week,afternoon,today_partial_only,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,next_week,afternoon,today_partial_only,f_loc:phone_locations_doryab_locationentropy:afternoon
location_entropy,next_week,afternoon,history_plus_fingerprint,weekday
location_entropy,next_week,afternoon,history_plus_fingerprint,is_weekend
location_entropy,next_week,afternoon,history_plus_fingerprint,study_day
location_entropy,next_week,afternoon,history_plus_fingerprint,location_entropy__yesterday
location_entropy,next_week,afternoon,history_plus_fingerprint,location_entropy__roll7_mean
location_entropy,next_week,afternoon,history_plus_fingerprint,location_entropy__roll14_mean
location_entropy,next_week,afternoon,history_plus_fingerprint,location_entropy__roll42_mean
location_entropy,next_week,afternoon,history_plus_fingerprint,location_entropy__roll42_std
location_entropy,next_week,afternoon,history_fingerprint_plus_today,weekday
location_entropy,next_week,afternoon,history_fingerprint_plus_today,is_weekend
location_entropy,next_week,afternoon,history_fingerprint_plus_today,study_day
location_entropy,next_week,afternoon,history_fingerprint_plus_today,location_entropy__yesterday
location_entropy,next_week,afternoon,history_fingerprint_plus_today,location_entropy__roll7_mean
location_entropy,next_week,afternoon,history_fingerprint_plus_today,location_entropy__roll14_mean
location_entropy,next_week,afternoon,history_fingerprint_plus_today,location_entropy__roll42_mean
location_entropy,next_week,afternoon,history_fingerprint_plus_today,location_entropy__roll42_std
location_entropy,next_week,afternoon,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,next_week,afternoon,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:afternoon
location_entropy,next_week,evening,calendar_only,weekday
location_entropy,next_week,evening,calendar_only,is_weekend
location_entropy,next_week,evening,calendar_only,study_day
location_entropy,next_week,evening,recent_history_only,weekday
location_entropy,next_week,evening,recent_history_only,is_weekend
location_entropy,next_week,evening,recent_history_only,study_day
location_entropy,next_week,evening,recent_history_only,location_entropy__yesterday
location_entropy,next_week,evening,recent_history_only,location_entropy__roll7_mean
location_entropy,next_week,evening,recent_history_only,location_entropy__roll14_mean
location_entropy,next_week,evening,fingerprint_42d_only,weekday
location_entropy,next_week,evening,fingerprint_42d_only,is_weekend
location_entropy,next_week,evening,fingerprint_42d_only,study_day
location_entropy,next_week,evening,fingerprint_42d_only,location_entropy__roll42_mean
location_entropy,next_week,evening,fingerprint_42d_only,location_entropy__roll42_std
location_entropy,next_week,evening,today_partial_only,weekday
location_entropy,next_week,evening,today_partial_only,is_weekend
location_entropy,next_week,evening,today_partial_only,study_day
location_entropy,next_week,evening,today_partial_only,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,next_week,evening,today_partial_only,f_loc:phone_locations_doryab_locationentropy:afternoon
location_entropy,next_week,evening,today_partial_only,f_loc:phone_locations_doryab_locationentropy:evening
location_entropy,next_week,evening,history_plus_fingerprint,weekday
location_entropy,next_week,evening,history_plus_fingerprint,is_weekend
location_entropy,next_week,evening,history_plus_fingerprint,study_day
location_entropy,next_week,evening,history_plus_fingerprint,location_entropy__yesterday
location_entropy,next_week,evening,history_plus_fingerprint,location_entropy__roll7_mean
location_entropy,next_week,evening,history_plus_fingerprint,location_entropy__roll14_mean
location_entropy,next_week,evening,history_plus_fingerprint,location_entropy__roll42_mean
location_entropy,next_week,evening,history_plus_fingerprint,location_entropy__roll42_std
location_entropy,next_week,evening,history_fingerprint_plus_today,weekday
location_entropy,next_week,evening,history_fingerprint_plus_today,is_weekend
location_entropy,next_week,evening,history_fingerprint_plus_today,study_day
location_entropy,next_week,evening,history_fingerprint_plus_today,location_entropy__yesterday
location_entropy,next_week,evening,history_fingerprint_plus_today,location_entropy__roll7_mean
location_entropy,next_week,evening,history_fingerprint_plus_today,location_entropy__roll14_mean
location_entropy,next_week,evening,history_fingerprint_plus_today,location_entropy__roll42_mean
location_entropy,next_week,evening,history_fingerprint_plus_today,location_entropy__roll42_std
location_entropy,next_week,evening,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:morning
location_entropy,next_week,evening,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:afternoon
location_entropy,next_week,evening,history_fingerprint_plus_today,f_loc:phone_locations_doryab_locationentropy:evening
significant_places,tomorrow,morning,calendar_only,weekday
significant_places,tomorrow,morning,calendar_only,is_weekend
significant_places,tomorrow,morning,calendar_only,study_day
significant_places,tomorrow,morning,recent_history_only,weekday
significant_places,tomorrow,morning,recent_history_only,is_weekend
significant_places,tomorrow,morning,recent_history_only,study_day
significant_places,tomorrow,morning,recent_history_only,significant_places__yesterday
significant_places,tomorrow,morning,recent_history_only,significant_places__roll7_mean
significant_places,tomorrow,morning,recent_history_only,significant_places__roll14_mean
significant_places,tomorrow,morning,fingerprint_42d_only,weekday
significant_places,tomorrow,morning,fingerprint_42d_only,is_weekend
significant_places,tomorrow,morning,fingerprint_42d_only,study_day
significant_places,tomorrow,morning,fingerprint_42d_only,significant_places__roll42_mean
significant_places,tomorrow,morning,fingerprint_42d_only,significant_places__roll42_std
significant_places,tomorrow,morning,today_partial_only,weekday
significant_places,tomorrow,morning,today_partial_only,is_weekend
significant_places,tomorrow,morning,today_partial_only,study_day
significant_places,tomorrow,morning,today_partial_only,f_loc:phone_locations_doryab_numberofsignificantplaces:morning
significant_places,tomorrow,morning,history_plus_fingerprint,weekday
significant_places,tomorrow,morning,history_plus_fingerprint,is_weekend
